Datetime,Energy,hour,day,month,is_weekend
2023-04-02 01:00:00,105.68709881706408,1,6,4,1
2023-04-02 02:00:00,85.76042847549854,2,6,4,1
2023-04-02 03:00:00,105.61774795511775,3,6,4,1
2023-04-02 04:00:00,110.34857194839091,4,6,4,1
2023-04-02 05:00:00,124.52256574926992,5,6,4,1
2023-04-02 06:00:00,104.01875648116253,6,6,4,1
2023-04-02 07:00:00,123.25875971238216,7,6,4,1
2023-04-02 08:00:00,134.88411238424607,8,6,4,1
2023-04-02 09:00:00,94.6525312015338,9,6,4,1
2023-04-02 10:00:00,101.89706167610396,10,6,4,1
2023-04-02 11:00:00,83.73294002613474,11,6,4,1
2023-04-02 12:00:00,84.25887206193036,12,6,4,1
2023-04-02 13:00:00,69.83871597005668,13,6,4,1
2023-04-02 14:00:00,53.585130909556916,14,6,4,1
2023-04-02 15:00:00,56.59445160124885,15,6,4,1
2023-04-02 16:00:00,63.402464946489886,16,6,4,1
2023-04-02 17:00:00,39.45392903116428,17,6,4,1
2023-04-02 18:00:00,47.19757942148182,18,6,4,1
2023-04-02 19:00:00,28.430237369725624,19,6,4,1
2023-04-02 20:00:00,35.79462008044237,20,6,4,1
2023-04-02 21:00:00,56.43979153134187,21,6,4,1
2023-04-02 22:00:00,74.84116028535963,22,6,4,1
2023-04-02 23:00:00,73.20337168375573,23,6,4,1
2023-04-03 00:00:00,106.86941969476845,0,0,4,0
2023-04-03 01:00:00,120.34567585833436,1,0,4,0
2023-04-03 02:00:00,117.49592266030282,2,0,4,0
2023-04-03 03:00:00,144.32942451101556,3,0,4,0
2023-04-03 04:00:00,153.4643467746116,4,0,4,0
2023-04-03 05:00:00,144.11612972323192,5,0,4,0
2023-04-03 06:00:00,145.299578522405,6,0,4,0
2023-04-03 07:00:00,151.2958153480832,7,0,4,0
2023-04-03 08:00:00,140.2738187909716,8,0,4,0
2023-04-03 09:00:00,137.62294510120367,9,0,4,0
2023-04-03 10:00:00,150.99721789166514,10,0,4,0
2023-04-03 11:00:00,117.88250479664087,11,0,4,0
2023-04-03 12:00:00,106.41659847978778,12,0,4,0
2023-04-03 13:00:00,93.17182013954758,13,0,4,0
2023-04-03 14:00:00,97.44191971499939,14,0,4,0
2023-04-03 15:00:00,79.90348702035708,15,0,4,0
2023-04-03 16:00:00,68.8652534654082,16,0,4,0
2023-04-03 17:00:00,84.5760072711674,17,0,4,0
2023-04-03 18:00:00,84.19603004513637,18,0,4,0
2023-04-03 19:00:00,65.3587312910502,19,0,4,0
2023-04-03 20:00:00,56.6935843350163,20,0,4,0
2023-04-03 21:00:00,91.79086565090732,21,0,4,0
2023-04-03 22:00:00,83.15370174239995,22,0,4,0
2023-04-03 23:00:00,107.55349418752682,23,0,4,0
2023-04-04 00:00:00,90.29896182288164,0,1,4,0
2023-04-04 01:00:00,129.2787351870939,1,1,4,0
2023-04-04 02:00:00,117.8882807071922,2,1,4,0
2023-04-04 03:00:00,145.59191243812714,3,1,4,0
2023-04-04 04:00:00,144.78374682974186,4,1,4,0
2023-04-04 05:00:00,139.09763885759628,5,1,4,0
2023-04-04 06:00:00,145.9296368707322,6,1,4,0
2023-04-04 07:00:00,155.50021762112974,7,1,4,0
2023-04-04 08:00:00,145.6999606825299,8,1,4,0
2023-04-04 09:00:00,144.12840105218675,9,1,4,0
2023-04-04 10:00:00,149.76440584515484,10,1,4,0
2023-04-04 11:00:00,104.71034568699032,11,1,4,0
2023-04-04 12:00:00,126.17212574968624,12,1,4,0
2023-04-04 13:00:00,100.6907975711313,13,1,4,0
2023-04-04 14:00:00,81.01215951676873,14,1,4,0
2023-04-04 15:00:00,68.41259249514822,15,1,4,0
2023-04-04 16:00:00,73.46777994085213,16,1,4,0
2023-04-04 17:00:00,80.57946806768187,17,1,4,0
2023-04-04 18:00:00,68.72450879622465,18,1,4,0
2023-04-04 19:00:00,86.47451625091074,19,1,4,0
2023-04-04 20:00:00,60.847226948106865,20,1,4,0
2023-04-04 21:00:00,81.59483927407756,21,1,4,0
2023-04-04 22:00:00,77.4760655558688,22,1,4,0
2023-04-04 23:00:00,103.28355702214881,23,1,4,0
2023-04-05 00:00:00,118.868873900973,0,2,4,0
2023-04-05 01:00:00,116.14514386729029,1,2,4,0
2023-04-05 02:00:00,103.95786143372865,2,2,4,0
2023-04-05 03:00:00,140.27375271542684,3,2,4,0
2023-04-05 04:00:00,149.00840166871262,4,2,4,0
2023-04-05 05:00:00,152.6799806011797,5,2,4,0
2023-04-05 06:00:00,162.35782191822153,6,2,4,0
2023-04-05 07:00:00,137.92649625507224,7,2,4,0
2023-04-05 08:00:00,151.44317720588205,8,2,4,0
2023-04-05 09:00:00,150.20934637224164,9,2,4,0
2023-04-05 10:00:00,112.21412415993484,10,2,4,0
2023-04-05 11:00:00,123.54928006329061,11,2,4,0
2023-04-05 12:00:00,104.95820168992329,12,2,4,0
2023-04-05 13:00:00,98.8320114648827,13,2,4,0
2023-04-05 14:00:00,93.47676483538338,14,2,4,0
2023-04-05 15:00:00,76.84344311140259,15,2,4,0
2023-04-05 16:00:00,68.60190305700634,16,2,4,0
2023-04-05 17:00:00,71.70449112331752,17,2,4,0
2023-04-05 18:00:00,59.12754061137197,18,2,4,0
2023-04-05 19:00:00,60.50471565958541,19,2,4,0
2023-04-05 20:00:00,82.15271667818749,20,2,4,0
2023-04-05 21:00:00,70.22778840095154,21,2,4,0
2023-04-05 22:00:00,96.6631250090921,22,2,4,0
2023-04-05 23:00:00,104.27315112443864,23,2,4,0
2023-04-06 00:00:00,92.74193271209404,0,3,4,0
2023-04-06 01:00:00,113.57711528074427,1,3,4,0
2023-04-06 02:00:00,141.94109403047372,2,3,4,0
2023-04-06 03:00:00,128.4726159360651,3,3,4,0
2023-04-06 04:00:00,139.99697352828366,4,3,4,0
2023-04-06 05:00:00,153.2576419840817,5,3,4,0
2023-04-06 06:00:00,157.83390509282594,6,3,4,0
2023-04-06 07:00:00,146.12164419111778,7,3,4,0
2023-04-06 08:00:00,138.66591420446113,8,3,4,0
2023-04-06 09:00:00,152.50796986444698,9,3,4,0
2023-04-06 10:00:00,147.3889966379758,10,3,4,0
2023-04-06 11:00:00,130.14134231191878,11,3,4,0
2023-04-06 12:00:00,110.85318142565023,12,3,4,0
2023-04-06 13:00:00,91.5645809794899,13,3,4,0
2023-04-06 14:00:00,81.69555593443437,14,3,4,0
2023-04-06 15:00:00,86.94086980519569,15,3,4,0
2023-04-06 16:00:00,79.54296605750929,16,3,4,0
2023-04-06 17:00:00,85.37895287790157,17,3,4,0
2023-04-06 18:00:00,76.50450092536138,18,3,4,0
2023-04-06 19:00:00,56.33216393083908,19,3,4,0
2023-04-06 20:00:00,85.87846002585164,20,3,4,0
2023-04-06 21:00:00,71.73512247939397,21,3,4,0
2023-04-06 22:00:00,86.16028728047647,22,3,4,0
2023-04-06 23:00:00,102.14924025841609,23,3,4,0
2023-04-07 00:00:00,129.95667489783963,0,4,4,0
2023-04-07 01:00:00,151.45194736415442,1,4,4,0
2023-04-07 02:00:00,136.06723059136183,2,4,4,0
2023-04-07 03:00:00,136.45230506025803,3,4,4,0
2023-04-07 04:00:00,149.98607263618302,4,4,4,0
2023-04-07 05:00:00,157.5135873103011,5,4,4,0
2023-04-07 06:00:00,146.79332374442808,6,4,4,0
2023-04-07 07:00:00,166.58914661068596,7,4,4,0
2023-04-07 08:00:00,146.9417237432916,8,4,4,0
2023-04-07 09:00:00,143.26170213837585,9,4,4,0
2023-04-07 10:00:00,136.6592425205446,10,4,4,0
2023-04-07 11:00:00,124.5686279102454,11,4,4,0
2023-04-07 12:00:00,118.38940500469613,12,4,4,0
2023-04-07 13:00:00,93.47470633042994,13,4,4,0
2023-04-07 14:00:00,84.41698246053971,14,4,4,0
2023-04-07 15:00:00,70.71418642282116,15,4,4,0
2023-04-07 16:00:00,79.75399615482472,16,4,4,0
2023-04-07 17:00:00,79.15233198355841,17,4,4,0
2023-04-07 18:00:00,74.57772866151886,18,4,4,0
2023-04-07 19:00:00,88.10789128191263,19,4,4,0
2023-04-07 20:00:00,75.30302366033199,20,4,4,0
2023-04-07 21:00:00,88.40314530846322,21,4,4,0
2023-04-07 22:00:00,79.08299123860684,22,4,4,0
2023-04-07 23:00:00,95.77624117115512,23,4,4,0
2023-04-08 00:00:00,86.95537757565778,0,5,4,1
2023-04-08 01:00:00,98.84378291153226,1,5,4,1
2023-04-08 02:00:00,97.06033052335818,2,5,4,1
2023-04-08 03:00:00,107.56827872888124,3,5,4,1
2023-04-08 04:00:00,99.46227868456944,4,5,4,1
2023-04-08 05:00:00,115.06674104349663,5,5,4,1
2023-04-08 06:00:00,128.90383163519786,6,5,4,1
2023-04-08 07:00:00,124.38908321262839,7,5,4,1
2023-04-08 08:00:00,119.64767336518965,8,5,4,1
2023-04-08 09:00:00,108.78200811927151,9,5,4,1
2023-04-08 10:00:00,100.07063158628176,10,5,4,1
2023-04-08 11:00:00,83.74955040936636,11,5,4,1
2023-04-08 12:00:00,86.98828420202534,12,5,4,1
2023-04-08 13:00:00,73.85696763979306,13,5,4,1
2023-04-08 14:00:00,64.920188479928,14,5,4,1
2023-04-08 15:00:00,46.45538032586231,15,5,4,1
2023-04-08 16:00:00,23.825554649910014,16,5,4,1
2023-04-08 17:00:00,52.334494065974226,17,5,4,1
2023-04-08 18:00:00,35.211625439915956,18,5,4,1
2023-04-08 19:00:00,32.735209308006056,19,5,4,1
2023-04-08 20:00:00,52.29377296776239,20,5,4,1
2023-04-08 21:00:00,47.7956023533468,21,5,4,1
2023-04-08 22:00:00,70.5993638404662,22,5,4,1
2023-04-08 23:00:00,75.81729769166611,23,5,4,1
2023-04-09 00:00:00,86.83569323200477,0,6,4,1
2023-04-09 01:00:00,76.69320469209548,1,6,4,1
2023-04-09 02:00:00,112.11943985386401,2,6,4,1
2023-04-09 03:00:00,110.89677655980046,3,6,4,1
2023-04-09 04:00:00,110.9482447589155,4,6,4,1
2023-04-09 05:00:00,120.07091772498524,5,6,4,1
2023-04-09 06:00:00,102.2376476710168,6,6,4,1
2023-04-09 07:00:00,122.72356116636944,7,6,4,1
2023-04-09 08:00:00,104.34730106955683,8,6,4,1
2023-04-09 09:00:00,94.75756838902656,9,6,4,1
2023-04-09 10:00:00,84.7764081378211,10,6,4,1
2023-04-09 11:00:00,101.47964555400009,11,6,4,1
2023-04-09 12:00:00,73.70736606307212,12,6,4,1
2023-04-09 13:00:00,84.98451529506416,13,6,4,1
2023-04-09 14:00:00,54.641985369477034,14,6,4,1
2023-04-09 15:00:00,34.64214917660864,15,6,4,1
2023-04-09 16:00:00,34.19373944913587,16,6,4,1
2023-04-09 17:00:00,53.72108314850665,17,6,4,1
2023-04-09 18:00:00,38.441018220633325,18,6,4,1
2023-04-09 19:00:00,35.88009398353125,19,6,4,1
2023-04-09 20:00:00,46.95916610715034,20,6,4,1
2023-04-09 21:00:00,56.73355611421355,21,6,4,1
2023-04-09 22:00:00,71.17398815902459,22,6,4,1
2023-04-09 23:00:00,84.13223049482839,23,6,4,1
2023-04-10 00:00:00,106.40231354210914,0,0,4,0
2023-04-10 01:00:00,107.09228494328045,1,0,4,0
2023-04-10 02:00:00,125.86534838876725,2,0,4,0
2023-04-10 03:00:00,140.88707631329078,3,0,4,0
2023-04-10 04:00:00,135.00342688927142,4,0,4,0
2023-04-10 05:00:00,139.06552390261228,5,0,4,0
2023-04-10 06:00:00,153.43787881549886,6,0,4,0
2023-04-10 07:00:00,148.15050953585822,7,0,4,0
2023-04-10 08:00:00,144.96898610549343,8,0,4,0
2023-04-10 09:00:00,130.6993179004612,9,0,4,0
2023-04-10 10:00:00,127.69599285794233,10,0,4,0
2023-04-10 11:00:00,111.1104303614178,11,0,4,0
2023-04-10 12:00:00,118.90198411124787,12,0,4,0
2023-04-10 13:00:00,109.99973154313669,13,0,4,0
2023-04-10 14:00:00,71.53812137761908,14,0,4,0
2023-04-10 15:00:00,72.42062015061401,15,0,4,0
2023-04-10 16:00:00,60.393691297721666,16,0,4,0
2023-04-10 17:00:00,64.86272760436829,17,0,4,0
2023-04-10 18:00:00,69.16562030209639,18,0,4,0
2023-04-10 19:00:00,56.86651475145196,19,0,4,0
2023-04-10 20:00:00,66.14038571736933,20,0,4,0
2023-04-10 21:00:00,71.67615503172311,21,0,4,0
2023-04-10 22:00:00,92.07267329398942,22,0,4,0
2023-04-10 23:00:00,100.34068156626164,23,0,4,0
2023-04-11 00:00:00,102.78262446662747,0,1,4,0
2023-04-11 01:00:00,122.1209705254948,1,1,4,0
2023-04-11 02:00:00,124.53319915412735,2,1,4,0
2023-04-11 03:00:00,135.56772014420136,3,1,4,0
2023-04-11 04:00:00,161.3755370543629,4,1,4,0
2023-04-11 05:00:00,162.0416435694662,5,1,4,0
2023-04-11 06:00:00,137.00418763072403,6,1,4,0
2023-04-11 07:00:00,156.93435723035446,7,1,4,0
2023-04-11 08:00:00,152.75498169629347,8,1,4,0
2023-04-11 09:00:00,126.80163835993572,9,1,4,0
2023-04-11 10:00:00,138.18777643754862,10,1,4,0
2023-04-11 11:00:00,135.73208098822636,11,1,4,0
2023-04-11 12:00:00,98.77455193755586,12,1,4,0
2023-04-11 13:00:00,90.47220998575652,13,1,4,0
2023-04-11 14:00:00,100.17661466843504,14,1,4,0
2023-04-11 15:00:00,84.43068186079459,15,1,4,0
2023-04-11 16:00:00,80.87374660101769,16,1,4,0
2023-04-11 17:00:00,74.76885911244224,17,1,4,0
2023-04-11 18:00:00,73.90695920928144,18,1,4,0
2023-04-11 19:00:00,58.09824566532643,19,1,4,0
2023-04-11 20:00:00,85.83216091483695,20,1,4,0
2023-04-11 21:00:00,93.41162867681584,21,1,4,0
2023-04-11 22:00:00,87.70609255931971,22,1,4,0
2023-04-11 23:00:00,99.21246869776051,23,1,4,0
2023-04-12 00:00:00,94.68892497444278,0,2,4,0
2023-04-12 01:00:00,125.49530936427917,1,2,4,0
2023-04-12 02:00:00,135.72057441714145,2,2,4,0
2023-04-12 03:00:00,137.6623610774688,3,2,4,0
2023-04-12 04:00:00,155.88454975008256,4,2,4,0
2023-04-12 05:00:00,145.29626074176332,5,2,4,0
2023-04-12 06:00:00,155.646059258936,6,2,4,0
2023-04-12 07:00:00,138.44038966464157,7,2,4,0
2023-04-12 08:00:00,144.40549464263518,8,2,4,0
2023-04-12 09:00:00,136.54072866843353,9,2,4,0
2023-04-12 10:00:00,132.2530792204094,10,2,4,0
2023-04-12 11:00:00,116.65749251576725,11,2,4,0
2023-04-12 12:00:00,108.68527404328333,12,2,4,0
2023-04-12 13:00:00,107.90770991031422,13,2,4,0
2023-04-12 14:00:00,85.63235762761784,14,2,4,0
2023-04-12 15:00:00,65.64995774515131,15,2,4,0
2023-04-12 16:00:00,92.85482289067667,16,2,4,0
2023-04-12 17:00:00,85.17750773534215,17,2,4,0
2023-04-12 18:00:00,57.07737304894381,18,2,4,0
2023-04-12 19:00:00,78.2600450008892,19,2,4,0
2023-04-12 20:00:00,70.32923614310903,20,2,4,0
2023-04-12 21:00:00,84.3506009058487,21,2,4,0
2023-04-12 22:00:00,92.94224129013492,22,2,4,0
2023-04-12 23:00:00,97.30316019273592,23,2,4,0
2023-04-13 00:00:00,102.16234334413603,0,3,4,0
2023-04-13 01:00:00,113.44735128093822,1,3,4,0
2023-04-13 02:00:00,120.83808084518758,2,3,4,0
2023-04-13 03:00:00,129.96604916515744,3,3,4,0
2023-04-13 04:00:00,143.96923325088397,4,3,4,0
2023-04-13 05:00:00,141.47943316045522,5,3,4,0
2023-04-13 06:00:00,156.8205206571262,6,3,4,0
2023-04-13 07:00:00,163.509494604922,7,3,4,0
2023-04-13 08:00:00,138.84048373767712,8,3,4,0
2023-04-13 09:00:00,140.67831625281568,9,3,4,0
2023-04-13 10:00:00,134.99685110302934,10,3,4,0
2023-04-13 11:00:00,125.07278451329358,11,3,4,0
2023-04-13 12:00:00,110.75955267916088,12,3,4,0
2023-04-13 13:00:00,107.07406237949638,13,3,4,0
2023-04-13 14:00:00,94.82248952680659,14,3,4,0
2023-04-13 15:00:00,69.33910452926513,15,3,4,0
2023-04-13 16:00:00,84.05054449251519,16,3,4,0
2023-04-13 17:00:00,80.2358753211047,17,3,4,0
2023-04-13 18:00:00,62.367138958214184,18,3,4,0
2023-04-13 19:00:00,71.74234530291328,19,3,4,0
2023-04-13 20:00:00,82.19227377673315,20,3,4,0
2023-04-13 21:00:00,79.62259055674448,21,3,4,0
2023-04-13 22:00:00,100.7297804776601,22,3,4,0
2023-04-13 23:00:00,123.28596314209274,23,3,4,0
2023-04-14 00:00:00,102.14013967365018,0,4,4,0
2023-04-14 01:00:00,106.54231577256307,1,4,4,0
2023-04-14 02:00:00,133.03818595604875,2,4,4,0
2023-04-14 03:00:00,145.49989629872334,3,4,4,0
2023-04-14 04:00:00,142.33235241292985,4,4,4,0
2023-04-14 05:00:00,163.16963968477307,5,4,4,0
2023-04-14 06:00:00,136.61394200276752,6,4,4,0
2023-04-14 07:00:00,155.56621928187883,7,4,4,0
2023-04-14 08:00:00,138.5824079437886,8,4,4,0
2023-04-14 09:00:00,155.47805030953486,9,4,4,0
2023-04-14 10:00:00,149.9251535316812,10,4,4,0
2023-04-14 11:00:00,112.68619592626736,11,4,4,0
2023-04-14 12:00:00,104.5044286409142,12,4,4,0
2023-04-14 13:00:00,108.24311706569718,13,4,4,0
2023-04-14 14:00:00,86.12869350210487,14,4,4,0
2023-04-14 15:00:00,81.26161657321573,15,4,4,0
2023-04-14 16:00:00,75.61286805404656,16,4,4,0
2023-04-14 17:00:00,52.16623538646071,17,4,4,0
2023-04-14 18:00:00,69.86162253905762,18,4,4,0
2023-04-14 19:00:00,64.46568920779552,19,4,4,0
2023-04-14 20:00:00,70.42775562462474,20,4,4,0
2023-04-14 21:00:00,96.15204878722624,21,4,4,0
2023-04-14 22:00:00,77.43493105720742,22,4,4,0
2023-04-14 23:00:00,107.77929006337891,23,4,4,0
2023-04-15 00:00:00,77.21037069668192,0,5,4,1
2023-04-15 01:00:00,87.55516011914249,1,5,4,1
2023-04-15 02:00:00,107.90371896051711,2,5,4,1
2023-04-15 03:00:00,111.6847841931508,3,5,4,1
2023-04-15 04:00:00,120.34714612357284,4,5,4,1
2023-04-15 05:00:00,128.31887965689134,5,5,4,1
2023-04-15 06:00:00,116.68691616816677,6,5,4,1
2023-04-15 07:00:00,112.51466570648522,7,5,4,1
2023-04-15 08:00:00,103.78951088579957,8,5,4,1
2023-04-15 09:00:00,100.03016594767234,9,5,4,1
2023-04-15 10:00:00,129.49094425308726,10,5,4,1
2023-04-15 11:00:00,102.7995576114687,11,5,4,1
2023-04-15 12:00:00,66.48925633791978,12,5,4,1
2023-04-15 13:00:00,56.422658628463466,13,5,4,1
2023-04-15 14:00:00,64.81866061718493,14,5,4,1
2023-04-15 15:00:00,57.188376726317784,15,5,4,1
2023-04-15 16:00:00,50.847822201796106,16,5,4,1
2023-04-15 17:00:00,38.81340901290029,17,5,4,1
2023-04-15 18:00:00,38.745457399970995,18,5,4,1
2023-04-15 19:00:00,44.64176219003083,19,5,4,1
2023-04-15 20:00:00,46.21791391155576,20,5,4,1
2023-04-15 21:00:00,29.522725025062748,21,5,4,1
2023-04-15 22:00:00,57.70200369424805,22,5,4,1
2023-04-15 23:00:00,61.133173853296,23,5,4,1
2023-04-16 00:00:00,81.75211418908512,0,6,4,1
2023-04-16 01:00:00,120.20535183013493,1,6,4,1
2023-04-16 02:00:00,103.67481665474304,2,6,4,1
2023-04-16 03:00:00,105.14897438573793,3,6,4,1
2023-04-16 04:00:00,123.85903117115005,4,6,4,1
2023-04-16 05:00:00,123.46391192365485,5,6,4,1
2023-04-16 06:00:00,124.20094490451841,6,6,4,1
2023-04-16 07:00:00,124.70553898371944,7,6,4,1
2023-04-16 08:00:00,135.20645179967298,8,6,4,1
2023-04-16 09:00:00,96.97538689420274,9,6,4,1
2023-04-16 10:00:00,104.73632076811454,10,6,4,1
2023-04-16 11:00:00,81.08895050428545,11,6,4,1
2023-04-16 12:00:00,85.55512646342248,12,6,4,1
2023-04-16 13:00:00,60.46037308103822,13,6,4,1
2023-04-16 14:00:00,55.82633186394917,14,6,4,1
2023-04-16 15:00:00,48.76482961015905,15,6,4,1
2023-04-16 16:00:00,55.11715104206955,16,6,4,1
2023-04-16 17:00:00,50.547511387861405,17,6,4,1
2023-04-16 18:00:00,27.542826235536154,18,6,4,1
2023-04-16 19:00:00,41.91230805843575,19,6,4,1
2023-04-16 20:00:00,38.26318530113073,20,6,4,1
2023-04-16 21:00:00,39.13067964578475,21,6,4,1
2023-04-16 22:00:00,57.82982949575628,22,6,4,1
2023-04-16 23:00:00,66.56241031134094,23,6,4,1
2023-04-17 00:00:00,134.26716486345524,0,0,4,0
2023-04-17 01:00:00,124.68236005770778,1,0,4,0
2023-04-17 02:00:00,116.22382499245762,2,0,4,0
2023-04-17 03:00:00,132.63653120575248,3,0,4,0
2023-04-17 04:00:00,154.85484910567152,4,0,4,0
2023-04-17 05:00:00,169.52146078026198,5,0,4,0
2023-04-17 06:00:00,134.1401668776204,6,0,4,0
2023-04-17 07:00:00,129.83778920017227,7,0,4,0
2023-04-17 08:00:00,163.35066790509538,8,0,4,0
2023-04-17 09:00:00,142.18041302117095,9,0,4,0
2023-04-17 10:00:00,121.31707268123634,10,0,4,0
2023-04-17 11:00:00,125.69905266532518,11,0,4,0
2023-04-17 12:00:00,83.64252260983122,12,0,4,0
2023-04-17 13:00:00,99.68099326187077,13,0,4,0
2023-04-17 14:00:00,93.27821172843086,14,0,4,0
2023-04-17 15:00:00,90.9584301479164,15,0,4,0
2023-04-17 16:00:00,65.22002432569708,16,0,4,0
2023-04-17 17:00:00,72.21983856247087,17,0,4,0
2023-04-17 18:00:00,60.74575373940412,18,0,4,0
2023-04-17 19:00:00,73.91680450518044,19,0,4,0
2023-04-17 20:00:00,66.40552062499222,20,0,4,0
2023-04-17 21:00:00,77.63472036093589,21,0,4,0
2023-04-17 22:00:00,80.0418460520977,22,0,4,0
2023-04-17 23:00:00,106.15860061413571,23,0,4,0
2023-04-18 00:00:00,118.58451116656666,0,1,4,0
2023-04-18 01:00:00,118.00655610452668,1,1,4,0
2023-04-18 02:00:00,130.38237994960028,2,1,4,0
2023-04-18 03:00:00,123.79835710112646,3,1,4,0
2023-04-18 04:00:00,141.64424967130967,4,1,4,0
2023-04-18 05:00:00,148.13498688114527,5,1,4,0
2023-04-18 06:00:00,176.20793091029975,6,1,4,0
2023-04-18 07:00:00,137.5173627938211,7,1,4,0
2023-04-18 08:00:00,159.28278853890194,8,1,4,0
2023-04-18 09:00:00,148.25285898212,9,1,4,0
2023-04-18 10:00:00,132.80636404490136,10,1,4,0
2023-04-18 11:00:00,137.93896664605217,11,1,4,0
2023-04-18 12:00:00,113.72105472606863,12,1,4,0
2023-04-18 13:00:00,103.53883015257846,13,1,4,0
2023-04-18 14:00:00,89.46879346982456,14,1,4,0
2023-04-18 15:00:00,93.95141757672438,15,1,4,0
2023-04-18 16:00:00,86.32367618673129,16,1,4,0
2023-04-18 17:00:00,65.10619407347515,17,1,4,0
2023-04-18 18:00:00,56.80752805401232,18,1,4,0
2023-04-18 19:00:00,69.33316057448069,19,1,4,0
2023-04-18 20:00:00,67.358598204646,20,1,4,0
2023-04-18 21:00:00,81.08048300638454,21,1,4,0
2023-04-18 22:00:00,102.37438134684137,22,1,4,0
2023-04-18 23:00:00,95.07422164503123,23,1,4,0
2023-04-19 00:00:00,109.57176618688425,0,2,4,0
2023-04-19 01:00:00,120.93298915218477,1,2,4,0
2023-04-19 02:00:00,138.48430882205284,2,2,4,0
2023-04-19 03:00:00,115.81537790761585,3,2,4,0
2023-04-19 04:00:00,138.57401320372455,4,2,4,0
2023-04-19 05:00:00,150.74986997435744,5,2,4,0
2023-04-19 06:00:00,162.00078956426862,6,2,4,0
2023-04-19 07:00:00,143.71800857650067,7,2,4,0
2023-04-19 08:00:00,125.87548909095881,8,2,4,0
2023-04-19 09:00:00,144.48138570712325,9,2,4,0
2023-04-19 10:00:00,123.6463761117437,10,2,4,0
2023-04-19 11:00:00,108.45609521319722,11,2,4,0
2023-04-19 12:00:00,103.75654610286776,12,2,4,0
2023-04-19 13:00:00,97.80198461934067,13,2,4,0
2023-04-19 14:00:00,83.95255335461789,14,2,4,0
2023-04-19 15:00:00,59.660068181547416,15,2,4,0
2023-04-19 16:00:00,84.32964581749378,16,2,4,0
2023-04-19 17:00:00,84.11171736122449,17,2,4,0
2023-04-19 18:00:00,76.51521991339506,18,2,4,0
2023-04-19 19:00:00,59.98611024418909,19,2,4,0
2023-04-19 20:00:00,73.34406850914728,20,2,4,0
2023-04-19 21:00:00,81.65051560024352,21,2,4,0
2023-04-19 22:00:00,95.98794389561908,22,2,4,0
2023-04-19 23:00:00,106.33064308307995,23,2,4,0
2023-04-20 00:00:00,102.65826201221505,0,3,4,0
2023-04-20 01:00:00,121.17271736823642,1,3,4,0
2023-04-20 02:00:00,134.5728040461524,2,3,4,0
2023-04-20 03:00:00,152.84249446892957,3,3,4,0
2023-04-20 04:00:00,151.68608154962476,4,3,4,0
2023-04-20 05:00:00,156.5275999253179,5,3,4,0
2023-04-20 06:00:00,150.8382662792936,6,3,4,0
2023-04-20 07:00:00,162.74162450359776,7,3,4,0
2023-04-20 08:00:00,148.73864411097253,8,3,4,0
2023-04-20 09:00:00,129.6733921457262,9,3,4,0
2023-04-20 10:00:00,144.03369970125192,10,3,4,0
2023-04-20 11:00:00,127.3317945294911,11,3,4,0
2023-04-20 12:00:00,105.56955978871518,12,3,4,0
2023-04-20 13:00:00,94.85230852190674,13,3,4,0
2023-04-20 14:00:00,92.96575545140763,14,3,4,0
2023-04-20 15:00:00,86.34757670521395,15,3,4,0
2023-04-20 16:00:00,77.33190650493452,16,3,4,0
2023-04-20 17:00:00,74.47605368286612,17,3,4,0
2023-04-20 18:00:00,86.9995737457638,18,3,4,0
2023-04-20 19:00:00,82.07839847078611,19,3,4,0
2023-04-20 20:00:00,77.2653397612727,20,3,4,0
2023-04-20 21:00:00,91.12883456021294,21,3,4,0
2023-04-20 22:00:00,79.67476096472458,22,3,4,0
2023-04-20 23:00:00,103.62650869536722,23,3,4,0
2023-04-21 00:00:00,128.09306349733112,0,4,4,0
2023-04-21 01:00:00,118.17230285017709,1,4,4,0
2023-04-21 02:00:00,121.52366071380915,2,4,4,0
2023-04-21 03:00:00,131.76338236153128,3,4,4,0
2023-04-21 04:00:00,133.74468577795363,4,4,4,0
2023-04-21 05:00:00,140.7894139702857,5,4,4,0
2023-04-21 06:00:00,146.29491901409972,6,4,4,0
2023-04-21 07:00:00,134.5813628597763,7,4,4,0
2023-04-21 08:00:00,144.7971994908736,8,4,4,0
2023-04-21 09:00:00,147.30704298532837,9,4,4,0
2023-04-21 10:00:00,120.9224381985308,10,4,4,0
2023-04-21 11:00:00,135.54560104051853,11,4,4,0
2023-04-21 12:00:00,115.10792088527595,12,4,4,0
2023-04-21 13:00:00,109.95304405213973,13,4,4,0
2023-04-21 14:00:00,83.42165446147864,14,4,4,0
2023-04-21 15:00:00,90.26098102320427,15,4,4,0
2023-04-21 16:00:00,64.43964484466933,16,4,4,0
2023-04-21 17:00:00,80.26544195680236,17,4,4,0
2023-04-21 18:00:00,71.71839339793532,18,4,4,0
2023-04-21 19:00:00,76.89547914828509,19,4,4,0
2023-04-21 20:00:00,63.60303779237394,20,4,4,0
2023-04-21 21:00:00,72.76503032977205,21,4,4,0
2023-04-21 22:00:00,95.97228218253383,22,4,4,0
2023-04-21 23:00:00,90.16375815365713,23,4,4,0
2023-04-22 00:00:00,84.63206292099123,0,5,4,1
2023-04-22 01:00:00,76.68138373949836,1,5,4,1
2023-04-22 02:00:00,108.48174212666669,2,5,4,1
